ID,Title,Type,Date,Topics,ProductionYear
ld1-1643399756728-1643399802727-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Women, Chain, Person with dwarfism, Architecture, Interior decoration, Jewelry, Dress accessories, Portraits, Home Furnishings, Person with a disability, Educators, Design, Column, Arts & Culture, Costume, Curtain, Education and Scholarship, Handkerchief, Entertainers",1860.0
ld1-1643399756728-1643399799386-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Neckwear, Person with dwarfism, Jewelry, Dress accessories, Headdresses, Home Furnishings, Person with a disability, Design, Gloves, Bracelet, Chairs, Bowtie, Seating, Neckties, Veil, Entertainers, Women, Necklace, Glove, Interior decoration, Portraits, Educators, Furnishings, Headgear, Crown, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399799152-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Person with a disability, Design, Chairs, Column, Bowtie, Seating, Neckties, Entertainers, Women, Architecture, Interior decoration, Portraits, Muff, Educators, Furnishings, Headgear, Bonnet, Arts & Culture, Costume, Hats, Education and Scholarship",1860.0
ld1-1643399756728-1643399801143-0,Lester Wallack,National Portrait Gallery,"1860s, 1870","Writers, Mustaches, Jewelry, Home Furnishings, Design, Chairs, Seating, Stage actor, Entertainers, Top hat, Theater manager, Literature, Interior decoration, Playwright, Portraits, Facial Hair, Furnishings, Headgear, Arts & Culture, Actors and actresses, Costume, Ring, Muttonchops, Men, Hats",1860.0
ld1-1643399756728-1643399799337-0,Lavinia Stratton and Minnie Warren,National Portrait Gallery,"1860s, 1870","Women, Singer, Glove, Person with dwarfism, Interior decoration, Jewelry, Dress accessories, Portraits, Bow, Person with a disability, Educators, Design, Gloves, Bracelet, Arts & Culture, Costume, Education and Scholarship, Entertainers, Musicians",1860.0
ld1-1643399756728-1643399798900-0,Lavinia Stratton and Minnie Warren,National Portrait Gallery,"1860s, 1870","Women, Singer, Glove, Person with dwarfism, Interior decoration, Jewelry, Dress accessories, Portraits, Home Furnishings, Bow, Person with a disability, Educators, Furnishings, Design, Gloves, Bracelet, Chairs, Arts & Culture, Costume, Seating, Education and Scholarship, Entertainers, Musicians",1860.0
ld1-1643399756728-1643399798938-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Women, Glove, Neckwear, Person with dwarfism, Interior decoration, Jewelry, Dress accessories, Portraits, Home Furnishings, Person with a disability, Educators, Furnishings, Design, Gloves, Bracelet, Chairs, Bowtie, Arts & Culture, Costume, Seating, Neckties, Education and Scholarship, Handkerchief, Entertainers",1860.0
ld1-1643399756728-1643399801147-0,Lester Wallack,National Portrait Gallery,"1860s, 1870","Theater manager, Literature, Writers, Interior decoration, Playwright, Mustaches, Portraits, Facial Hair, Headgear, Design, Staffs (Sticks, canes, etc.), Arts & Culture, Actors and actresses, Walking stick, Costume, Muttonchops, Men, Stage actor, Hats, Entertainers, Top hat",1860.0
ld1-1643399756728-1643399799025-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Neckwear, Person with dwarfism, Jewelry, Dress accessories, Headdresses, Home Furnishings, Flowers, Person with a disability, Design, Gloves, Bracelet, Chairs, Bowtie, Seating, Neckties, Veil, Entertainers, Women, Glove, Interior decoration, Portraits, Educators, Furnishings, Headgear, Crown, Arts & Culture, Costume, Education and Scholarship",1860.0
ld1-1643399756728-1643399800896-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Person with dwarfism, Jewelry, Dress accessories, Flowers, Person with a disability, Design, Bracelet, Column, Bowtie, Neckties, Veil, Entertainers, Women, Necklace, Architecture, Interior decoration, Portraits, Educators, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399799153-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Person with a disability, Design, Chairs, Column, Bowtie, Seating, Neckties, Entertainers, Women, Architecture, Interior decoration, Portraits, Muff, Educators, Furnishings, Headgear, Bonnet, Arts & Culture, Costume, Hats, Education and Scholarship",1860.0
ld1-1643399756728-1643399799548-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Women, Neckwear, Person with dwarfism, Interior decoration, Jewelry, Headdresses, Dress accessories, Portraits, Home Furnishings, Person with a disability, Educators, Furnishings, Headgear, Design, Crown, Chairs, Bowtie, Arts & Culture, Costume, Seating, Neckties, Veil, Education and Scholarship, Entertainers",1860.0
ld1-1643399756728-1643399799027-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Women, Glove, Neckwear, Person with dwarfism, Architecture, Interior decoration, Jewelry, Dress accessories, Portraits, Person with a disability, Educators, Design, Gloves, Bracelet, Column, Bowtie, Arts & Culture, Costume, Neckties, Education and Scholarship, Handkerchief, Entertainers",1860.0
ld1-1643399756728-1643399799024-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Nature, Women, Necklace, Neckwear, Person with dwarfism, Interior decoration, Jewelry, Dress accessories, Portraits, Ecology, Home Furnishings, Plants, Person with a disability, Educators, Design, Bowtie, Arts & Culture, Costume, Curtain, Neckties, Education and Scholarship, Handkerchief, Entertainers",1860.0
ld1-1643399756728-1643399801175-0,Phineas T. Barnum,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Books and reading, Interior decoration, Jewelry, Dress accessories, Portraits, Home Furnishings, Showman, Furnishings, Printed Material, Design, Circus owner, Chairs, Arts & Culture, Costume, Seating, Tablecloth, Men, Museum Administrator, Neckties, Tables, Education and Scholarship, Entertainers",1860.0
ld1-1643399756728-1643399799069-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Person with dwarfism, Books and reading, Artwork, Jewelry, Dress accessories, Home Furnishings, Windows, Person with a disability, Printed Material, Design, Sculpture, Bowtie, Curtain, Neckties, Entertainers, Nature, Women, Architecture, Interior decoration, Statuette, Portraits, Ecology, Plants, Educators, Arts & Culture, Costume, Education and Scholarship",1860.0
ld1-1643399756728-1643399799208-0,Lavinia Stratton and Minnie Warren,National Portrait Gallery,"1860s, 1870","Women, Singer, Glove, Person with dwarfism, Interior decoration, Jewelry, Dress accessories, Portraits, Home Furnishings, Bow, Person with a disability, Educators, Furnishings, Design, Gloves, Bracelet, Chairs, Arts & Culture, Costume, Seating, Education and Scholarship, Entertainers, Musicians",1860.0
ld1-1643399756728-1643399798901-0,Lavinia Stratton and Minnie Warren,National Portrait Gallery,"1860s, 1870","Women, Singer, Glove, Person with dwarfism, Interior decoration, Jewelry, Dress accessories, Portraits, Home Furnishings, Person with a disability, Educators, Furnishings, Design, Gloves, Bracelet, Chairs, Arts & Culture, Costume, Seating, Education and Scholarship, Entertainers, Musicians",1860.0
ld1-1643399756728-1643399798853-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Neckwear, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Person with a disability, Design, Gloves, Bracelet, Bowtie, Curtain, Neckties, Entertainers, Women, Necklace, Glove, Interior decoration, Goatee, Portraits, Facial Hair, Educators, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399798850-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Person with dwarfism, Artwork, Cross, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Bracelet, Sculpture, Bowtie, Curtain, Neckties, Entertainers, Women, Necklace, Interior decoration, Statuette, Religion, Portraits, Educators, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399799358-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Neckwear, Person with dwarfism, Jewelry, Dress accessories, Headdresses, Home Furnishings, Flowers, Person with a disability, Design, Gloves, Bracelet, Chairs, Bowtie, Seating, Neckties, Veil, Entertainers, Women, Glove, Interior decoration, Portraits, Educators, Furnishings, Headgear, Crown, Arts & Culture, Costume, Education and Scholarship",1860.0
ld1-1643399756728-1643399799385-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Women, Chain, Neckwear, Person with dwarfism, Interior decoration, Jewelry, Dress accessories, Portraits, Facial Hair, Person with a disability, Educators, Design, Bracelet, Bowtie, Arts & Culture, Costume, Men, Neckties, Education and Scholarship, Handkerchief, Entertainers, Beards",1860.0
ld1-1643399756728-1643399798828-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Person with dwarfism, Books and reading, Artwork, Jewelry, Dress accessories, Home Furnishings, Windows, Person with a disability, Printed Material, Design, Sculpture, Bowtie, Curtain, Neckties, Entertainers, Nature, Women, Architecture, Interior decoration, Statuette, Portraits, Ecology, Plants, Educators, Arts & Culture, Costume, Education and Scholarship",1860.0
ld1-1643399756728-1643399798899-0,Lavinia Stratton and Minnie Warren,National Portrait Gallery,"1860s, 1870","Women, Singer, Glove, Person with dwarfism, Interior decoration, Jewelry, Dress accessories, Portraits, Home Furnishings, Bow, Person with a disability, Educators, Furnishings, Design, Gloves, Bracelet, Chairs, Arts & Culture, Costume, Seating, Education and Scholarship, Entertainers, Musicians",1860.0
ld1-1643399756728-1643399800897-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Person with dwarfism, Jewelry, Dress accessories, Flowers, Person with a disability, Design, Bracelet, Column, Bowtie, Neckties, Veil, Entertainers, Women, Necklace, Architecture, Interior decoration, Portraits, Educators, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399799431-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Women, Neckwear, Person with dwarfism, Interior decoration, Jewelry, Headdresses, Dress accessories, Portraits, Home Furnishings, Person with a disability, Educators, Furnishings, Headgear, Design, Crown, Chairs, Bowtie, Arts & Culture, Costume, Seating, Neckties, Veil, Education and Scholarship, Entertainers",1860.0
ld1-1643399756728-1643399798848-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Gloves, Bracelet, Bowtie, Curtain, Neckties, Entertainers, Women, Necklace, Glove, Interior decoration, Portraits, Educators, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399799028-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Person with dwarfism, Artwork, Cross, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Bracelet, Sculpture, Bowtie, Curtain, Neckties, Entertainers, Women, Necklace, Interior decoration, Statuette, Religion, Portraits, Educators, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399798993-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Neckwear, Person with dwarfism, Jewelry, Dress accessories, Headdresses, Flowers, Person with a disability, Design, Gloves, Bracelet, Column, Bowtie, Neckties, Veil, Entertainers, Women, Necklace, Glove, Architecture, Interior decoration, Portraits, Educators, Headgear, Crown, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399799432-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Person with dwarfism, Cross, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Gloves, Bracelet, Bowtie, Curtain, Neckties, Entertainers, Women, Necklace, Glove, Interior decoration, Religion, Portraits, Educators, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399799264-0,Lavinia Stratton and Minnie Warren,National Portrait Gallery,"1860s, 1870","Women, Singer, Glove, Person with dwarfism, Interior decoration, Jewelry, Dress accessories, Portraits, Home Furnishings, Bow, Person with a disability, Educators, Furnishings, Design, Gloves, Bracelet, Chairs, Arts & Culture, Costume, Seating, Education and Scholarship, Entertainers, Musicians",1860.0
ld1-1643399756728-1643399799022-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Neckwear, Person with dwarfism, Jewelry, Dress accessories, Headdresses, Home Furnishings, Flowers, Person with a disability, Design, Gloves, Bracelet, Chairs, Bowtie, Seating, Neckties, Veil, Entertainers, Women, Glove, Interior decoration, Portraits, Educators, Furnishings, Headgear, Crown, Arts & Culture, Costume, Education and Scholarship",1860.0
ld1-1643399756728-1643399799176-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Shoes, Person with a disability, Design, Weapons, Chairs, Swords, Seating, Entertainers, Women, Shawl, Interior decoration, Footwear, Outerwear, Portraits, Educators, Furnishings, Headgear, Belt, Arts & Culture, Costume, Hats, Education and Scholarship",1860.0
ld1-1643399756728-1643399798994-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Neckwear, Person with dwarfism, Jewelry, Dress accessories, Headdresses, Flowers, Person with a disability, Design, Gloves, Bracelet, Column, Bowtie, Neckties, Veil, Entertainers, Women, Necklace, Glove, Architecture, Interior decoration, Portraits, Educators, Headgear, Crown, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399800895-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Person with dwarfism, Jewelry, Dress accessories, Flowers, Person with a disability, Design, Bracelet, Column, Bowtie, Neckties, Veil, Entertainers, Women, Necklace, Architecture, Interior decoration, Portraits, Educators, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399799269-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Person with dwarfism, Books and reading, Artwork, Jewelry, Dress accessories, Home Furnishings, Windows, Person with a disability, Printed Material, Design, Sculpture, Bowtie, Curtain, Neckties, Tables, Entertainers, Nature, Women, Architecture, Interior decoration, Statuette, Portraits, Ecology, Plants, Educators, Furnishings, Arts & Culture, Costume, Education and Scholarship",1860.0
ld1-1643399756728-1643399798829-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Neckwear, Person with dwarfism, Jewelry, Dress accessories, Headdresses, Flowers, Person with a disability, Design, Gloves, Bracelet, Column, Bowtie, Neckties, Veil, Entertainers, Women, Necklace, Glove, Architecture, Interior decoration, Portraits, Educators, Headgear, Crown, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399799547-0,Lavinia Stratton and Minnie Warren,National Portrait Gallery,"1860s, 1870","Women, Singer, Glove, Person with dwarfism, Architecture, Interior decoration, Jewelry, Dress accessories, Portraits, Bow, Person with a disability, Educators, Design, Bracelet, Column, Arts & Culture, Costume, Education and Scholarship, Entertainers, Musicians",1860.0
ld1-1643399756728-1643399799268-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Neckwear, Person with dwarfism, Jewelry, Dress accessories, Headdresses, Home Furnishings, Person with a disability, Design, Gloves, Bracelet, Chairs, Bowtie, Seating, Neckties, Veil, Entertainers, Women, Necklace, Glove, Interior decoration, Portraits, Educators, Furnishings, Headgear, Crown, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399798893-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Women, Person with dwarfism, Shawl, Interior decoration, Footwear, Outerwear, Jewelry, Dress accessories, Portraits, Home Furnishings, Shoes, Person with a disability, Educators, Furnishings, Headgear, Design, Chairs, Arts & Culture, Costume, Seating, Hats, Education and Scholarship, Entertainers",1860.0
ld1-1643399756728-1643399799151-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Women, Necklace, Glove, Neckwear, Person with dwarfism, Interior decoration, Jewelry, Dress accessories, Portraits, Home Furnishings, Person with a disability, Educators, Design, Gloves, Bracelet, Bowtie, Arts & Culture, Costume, Curtain, Neckties, Education and Scholarship, Handkerchief, Entertainers",1860.0
ld1-1643399756728-1643399799433-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Neckwear, Person with dwarfism, Jewelry, Dress accessories, Headdresses, Home Furnishings, Person with a disability, Design, Bracelet, Chairs, Bowtie, Seating, Neckties, Veil, Entertainers, Women, Necklace, Interior decoration, Portraits, Educators, Furnishings, Headgear, Crown, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399798911-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Neckwear, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Person with a disability, Design, Gloves, Bracelet, Bowtie, Curtain, Neckties, Entertainers, Women, Necklace, Glove, Interior decoration, Goatee, Portraits, Facial Hair, Educators, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399799384-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Person with a disability, Design, Chairs, Column, Bowtie, Seating, Neckties, Entertainers, Women, Architecture, Interior decoration, Portraits, Muff, Educators, Furnishings, Headgear, Bonnet, Arts & Culture, Costume, Hats, Education and Scholarship",1860.0
ld1-1643399756728-1643399799310-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Person with dwarfism, Artwork, Cross, Jewelry, Dress accessories, Home Furnishings, Person with a disability, Design, Bracelet, Sculpture, Bowtie, Curtain, Neckties, Entertainers, Women, Necklace, Interior decoration, Statuette, Religion, Portraits, Educators, Arts & Culture, Costume, Education and Scholarship",1860.0
ld1-1643399756728-1643399799338-0,Lavinia Stratton and Minnie Warren,National Portrait Gallery,"1860s, 1870","Women, Singer, Glove, Person with dwarfism, Interior decoration, Jewelry, Dress accessories, Portraits, Home Furnishings, Bow, Person with a disability, Educators, Furnishings, Design, Gloves, Bracelet, Chairs, Arts & Culture, Costume, Seating, Education and Scholarship, Entertainers, Musicians",1860.0
ld1-1643399756728-1643399799204-0,Lavinia Stratton and Minnie Warren,National Portrait Gallery,"1860s, 1870","Women, Singer, Glove, Person with dwarfism, Interior decoration, Jewelry, Dress accessories, Portraits, Bow, Person with a disability, Educators, Design, Gloves, Bracelet, Arts & Culture, Costume, Education and Scholarship, Handkerchief, Entertainers, Musicians",1860.0
ld1-1643399756728-1643399799254-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Neckwear, Person with dwarfism, Jewelry, Dress accessories, Headdresses, Home Furnishings, Flowers, Person with a disability, Design, Gloves, Bracelet, Chairs, Bowtie, Seating, Neckties, Veil, Entertainers, Women, Glove, Interior decoration, Portraits, Educators, Furnishings, Headgear, Crown, Arts & Culture, Costume, Education and Scholarship",1860.0
ld1-1643399756728-1643399799023-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Neckwear, Person with dwarfism, Jewelry, Dress accessories, Headdresses, Home Furnishings, Flowers, Person with a disability, Design, Gloves, Bracelet, Chairs, Bowtie, Seating, Neckties, Veil, Entertainers, Women, Glove, Interior decoration, Portraits, Educators, Furnishings, Headgear, Crown, Arts & Culture, Costume, Education and Scholarship",1860.0
ld1-1643399756728-1643399798895-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Neckwear, Person with dwarfism, Headdresses, Jewelry, Dress accessories, Flowers, Person with a disability, Design, Gloves, Bracelet, Column, Bowtie, Neckties, Veil, Entertainers, Women, Necklace, Glove, Architecture, Interior decoration, Portraits, Educators, Headgear, Crown, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399799029-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Gloves, Bracelet, Bowtie, Curtain, Neckties, Entertainers, Women, Necklace, Glove, Interior decoration, Portraits, Educators, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399799095-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Neckwear, Person with dwarfism, Jewelry, Dress accessories, Headdresses, Home Furnishings, Person with a disability, Design, Gloves, Bracelet, Chairs, Bowtie, Seating, Neckties, Veil, Entertainers, Women, Necklace, Glove, Interior decoration, Portraits, Educators, Furnishings, Headgear, Crown, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399794124-0,Henry W. M. Meade with Sarah A. Meserole Meade,National Portrait Gallery,"1850s, 1860","Neckwear, Art, Self-portraits, Mustaches, Jewelry, Dress accessories, Home Furnishings, Design, Bracelet, Chairs, Bowtie, Seating, Neckties, Daguerreotypist, Women, Interior decoration, Portraits, Facial Hair, Cased object, Snood, Furnishings, Headgear, Arts & Culture, Costume, Ring, Men, Photographer, Hats, Artists",1850.0
ld1-1643399756728-1643399797155-0,Hannah Albertine,National Portrait Gallery,"1860s, 1870","Women, Necklace, Singer, Shawl, Arts & Culture, Costume, Outerwear, Jewelry, Portraits, Entertainers, Musicians",1860.0
ld1-1643399756728-1643399797161-0,Hannah Albertine,National Portrait Gallery,"1860s, 1870","Women, Necklace, Singer, Shawl, Interior decoration, Outerwear, Jewelry, Portraits, Design, Arts & Culture, Costume, Entertainers, Musicians",1860.0
ld1-1643399756728-1643399797160-0,Hannah Albertine,National Portrait Gallery,"1860s, 1870","Women, Necklace, Singer, Shawl, Interior decoration, Outerwear, Jewelry, Portraits, Design, Arts & Culture, Costume, Entertainers, Musicians",1860.0
ld1-1643399887910-1643399901915-0,Tea Caddy Spoon,"Cooper Hewitt, Smithsonian Design Museum","1900s, 1870",,1900.0
ld1-1643399887910-1643399957279-0,Rookwood,"Cooper Hewitt, Smithsonian Design Museum","1910s, 1900",,1910.0
ld1-1643399887910-1643399945336-0,Vase,"Cooper Hewitt, Smithsonian Design Museum","1900s, 1890",,1900.0
ld1-1643399887910-1643399929161-1,Pair of Chrysanthemum Pattern Ladles,"Cooper Hewitt, Smithsonian Design Museum","1880s, 1890",,1880.0
ld1-1643399887910-1643399929158-1,Chrysanthemum Pattern Butter Knives,"Cooper Hewitt, Smithsonian Design Museum","1880s, 1890",,1880.0
ld1-1643399887910-1643399983022-0,Screens,"Cooper Hewitt, Smithsonian Design Museum","1910s, 1900",,1910.0
ld1-1643399887910-1643399957278-0,Scenic Plaque,"Cooper Hewitt, Smithsonian Design Museum",1910,,1910.0
ld1-1643399756728-1643399803027-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Headdresses, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Bowtie, Seating, Curtain, Neckties, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Headgear, Furnishings, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399803025-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Person with a disability, Design, Chairs, Column, Bowtie, Seating, Curtain, Neckties, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship",1860.0
ld1-1643399756728-1643399803040-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Headdresses, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Bowtie, Seating, Curtain, Neckties, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Headgear, Furnishings, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399802999-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Seating, Curtain, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399802966-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Seating, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399801526-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Bowtie, Seating, Curtain, Neckties, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399802969-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Seating, Curtain, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399800944-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Seating, Curtain, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399801096-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Headdresses, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Bowtie, Seating, Neckties, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Headgear, Furnishings, Crown, Arts & Culture, Costume, Education and Scholarship",1860.0
ld1-1643399756728-1643399802976-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Seating, Curtain, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399802896-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Person with a disability, Design, Chairs, Column, Bowtie, Seating, Curtain, Neckties, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship",1860.0
